,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield
15,2025-02-28 12:00:00,90,Asia and Oceania Cup,15.3273,12.7842,15.9151,13.0451,India,17.75,15.5,14.75,15.5,12.25,15.25,12.5,8.25,11.25,Play creatively,26,0,3-5-2,3,5,2,1,-2,13,UUEUEUUHHUTHEU,H,Hanguk,8.25,21.0,23.25,20.25,18.0,7.5,17.75,9.0,12.25,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,15,UZUEZZHQEHUUEU,A,Han,2025-02-28,PC,CC,15.327294348166774
16,2025-02-21 12:00:00,90,Asia and Oceania Cup,12.4195,11.4752,13.3008,14.0832,India,10.0,22.0,21.5,22.25,11.0,12.75,13.5,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,13,UUUEUQPHEHUUEW,A,Myanmar,11.25,20.0,23.75,18.25,13.25,13.0,10.25,8.25,11.0,Counter-attacks,16,0,4-4-2,4,4,2,0,-10,11,ZQPETHQHPEHPEH,H,Mya,2025-02-21,CA,CC,12.419509308192515
17,2025-02-14 12:00:00,90,Asia and Oceania Cup,15.0453,14.9579,19.4987,14.1566,India,14.25,14.0,12.25,14.25,14.0,18.25,13.25,9.0,10.75,Play creatively,25,0,2-5-3,2,5,3,3,5,14,UQEEEUUUUHTPHU,H,Nippon,10.25,18.25,18.25,19.25,15.5,13.25,17.5,8.25,11.5,Counter-attacks,19,0,4-4-2,4,4,2,1,5,13,UTQEHQUpETQUEU,A,Nip,2025-02-14,PC,CC,15.045254413798242
18,2025-02-07 12:00:00,90,Asia and Oceania Cup,17.2021,11.3138,15.085,11.3138,India,17.5,18.25,17.75,18.5,10.5,14.0,10.5,8.75,11.5,Normal,0,0,3-5-2,3,5,2,1,-5,15,UUEUEQHUHUPWEU,A,Sakartvelo,18.25,17.0,19.25,16.75,13.0,13.5,11.0,6.5,10.25,Normal,0,0,3-5-2,3,5,2,1,-2,13,ZQEPEUHUUUQEPU,H,Sak,2025-02-07,N,CC,17.20214799851193
19,2025-02-03 12:00:00,90,Asia and Oceania Cup,16.131,11.9245,15.9896,12.7375,India,16.0,17.5,17.0,17.25,11.0,14.75,11.75,8.25,11.0,Normal,0,0,3-5-2,3,5,2,0,0,15,UUEUEUHHUUPPEU,H,United Arab Emirates,8.25,20.75,25.0,21.75,12.25,6.25,12.75,8.75,12.25,Counter-attacks,24,0,5-3-2,5,3,2,0,-10,15,ZHPPHQQEpEHQEQ,A,Uni,2025-02-03,N,CC,16.13101043337109
20,2025-01-31 12:00:00,90,Asia and Oceania Cup,12.9915,10.3526,13.077,11.9872,India,10.0,21.5,23.5,22.0,9.5,12.0,11.0,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,15,ZUUEUQHUEUPWEU,A,Hanguk,8.5,20.5,20.75,18.75,19.0,8.0,19.0,9.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,1,-9,15,UTHEHZUQEUHUEU,H,Han,2025-01-31,CA,CC,12.991457687928097
21,2025-01-27 12:00:00,90,Asia and Oceania Cup,16.0164,11.0927,17.026,12.1246,India,13.5,14.25,18.5,15.5,10.75,16.5,11.75,9.0,11.25,Normal,0,0,3-5-2,3,5,2,0,1,15,ZUEUEUHUUUTUEU,H,Myanmar,11.75,18.0,23.5,18.25,9.75,10.5,9.5,6.5,10.0,Normal,0,0,3-5-2,3,5,2,3,-10,10,ZHETEHQHHpQEQW,A,Mya,2025-01-27,N,CC,16.01643778754335
22,2025-01-24 12:00:00,90,Asia and Oceania Cup,17.34,11.4924,15.6715,11.4924,India,11.0,17.75,17.25,18.25,11.0,15.0,11.0,8.0,11.0,Normal,0,0,3-5-2,3,5,2,3,-2,15,ZUEUEUHHUUPEWU,A,Nippon,10.75,16.5,16.25,14.75,15.75,16.25,14.0,8.75,10.25,Normal,0,0,3-5-2,3,5,2,2,0,12,UHEQEQUQTQQUEU,H,Nip,2025-01-24,N,CC,17.340022495617074
23,2025-01-17 20:00:00,90,Friendly,,,,,India,8.25,17.0,16.5,16.5,11.0,11.0,11.25,8.75,10.75,Normal,0,0,3-5-2,3,5,2,3,0,10,ZTEZEUQQQQQPEQ,H,Dawlat Qatar,6.0,13.25,13.5,14.0,11.25,11.25,10.75,7.0,9.25,Normal,0,0,3-5-2,3,5,2,0,10,9,ZQEPEHZUHHQWEQ,A,Daw,2025-01-17,N,F,
24,2025-01-10 20:00:00,90,Friendly,,,,,India,8.75,20.0,23.75,20.25,8.0,10.25,9.25,8.25,11.0,Counter-attacks,17,0,4-4-2,4,4,2,3,-10,11,ZUHETUQEUUUQEP,H,Belgium,5.75,21.5,21.25,20.25,11.75,9.75,11.0,7.0,7.75,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,8,UUUEUQQEpHUQEQ,A,Bel,2025-01-10,CA,F,
25,2025-01-03 20:00:00,88,Friendly,,,,,India,8.0,20.75,23.5,19.75,10.25,11.0,9.75,8.25,11.0,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,11,ZUHETUQEUUUQEW,A,Pakistan,7.25,18.0,21.25,20.25,10.0,10.5,10.25,8.75,11.0,Normal,0,0,4-4-2,4,4,2,0,-10,8,ZPHESZHTEPUQEP,H,Pak,2025-01-03,CA,F,
26,2024-12-27 20:00:00,88,Friendly,,,,,India,5.5,15.25,16.0,15.5,12.0,8.25,12.0,9.0,11.25,Normal,0,0,4-5-1,4,5,1,0,0,9,ZUUEHQUQUQQEQE,A,South Africa,9.25,21.25,23.75,19.5,9.5,8.25,10.25,6.75,10.75,Normal,0,0,5-3-2,5,3,2,3,0,11,ZZPPPUZEEZUHEP,H,Sou,2024-12-27,N,F,
27,2024-12-20 20:00:00,88,Nations Cup,16.7605,10.5744,14.6027,10.8262,India,16.0,17.0,21.75,18.0,10.5,14.5,10.75,8.0,10.75,Normal,0,0,3-5-2,3,5,2,1,-10,14,ZUETEUTUUHUUEW,A,Malta,16.5,14.75,14.75,13.0,16.25,19.25,13.5,9.0,10.75,Normal,0,0,2-5-3,2,5,3,3,4,13,ZZEEQEUQUQHUQP,H,Mal,2024-12-20,N,NC,16.760482673603583
28,2024-12-13 20:00:00,88,Nations Cup,13.8614,9.9607,13.198,10.7078,India,12.5,22.0,24.25,22.0,10.0,13.25,10.75,8.5,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,14,ZUUETUHUEHUUEW,A,Shqiperia,16.25,16.75,16.5,16.25,14.0,16.0,13.75,8.5,11.25,Normal,0,0,3-5-2,3,5,2,1,0,13,ZTEHEHUpHHQPEU,H,Shq,2024-12-13,CA,NC,13.861428001666113
29,2024-12-06 20:00:00,88,Nations Cup,16.9289,13.1045,16.8846,13.1045,India,16.25,17.0,15.75,16.75,13.0,16.75,13.0,8.5,11.25,Normal,0,0,3-5-2,3,5,2,1,0,13,ZTEUEUUUHUTUWE,A,Malta,8.75,23.5,26.75,23.25,13.0,11.25,12.0,8.0,11.5,Counter-attacks,23,0,5-3-2,5,3,2,0,-10,14,ZHUQQTHEQEQEPU,H,Mal,2024-12-06,N,NC,16.92889186595821
30,2024-11-29 20:00:00,88,Nations Cup,13.9601,11.6213,14.7203,13.1708,India,13.25,17.0,16.0,17.0,11.25,14.25,12.75,8.25,11.25,Play creatively,26,0,3-5-2,3,5,2,2,0,14,ZUEUEUHUUHUUPE,H,Ghana,8.0,24.25,26.0,26.5,15.5,4.75,4.5,6.0,11.25,Counter-attacks,22,0,5-4-1,5,4,1,0,-10,11,ZUTQUUHUHpEQEE,A,Gha,2024-11-29,PC,NC,13.960111030714023
31,2024-11-22 20:00:00,88,Nations Cup,11.5608,10.2908,13.1208,11.3199,India,10.5,22.75,24.5,21.75,10.0,12.75,11.0,8.25,11.5,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,14,ZUUETUHUEUUEPU,H,Slovenija,15.75,17.0,17.5,17.0,13.75,14.0,13.75,9.0,12.5,Normal,0,0,3-5-2,3,5,2,0,3,13,ZHEHEHUUPUUEQQ,A,Slo,2024-11-22,CA,NC,11.560831426860492
32,2024-11-15 20:00:00,88,Nations Cup,17.1765,12.9392,17.1694,11.4463,India,16.5,14.75,16.75,13.0,13.0,17.25,11.5,8.25,10.75,Play creatively,27,0,3-5-2,3,5,2,3,0,14,ZUEUEUUUHUHUEW,A,MagyarorszÃ¡g,16.5,19.25,20.0,19.25,13.75,13.25,13.75,9.25,11.75,Normal,0,0,3-5-2,3,5,2,5,0,13,ZQEHEQQHHUUEPQ,H,Mag,2024-11-15,PC,NC,17.17648950873712
33,2024-11-08 20:00:00,88,Nations Cup,9.985,14.3978,11.6193,6.3148,India,9.5,27.0,26.25,23.25,14.25,11.5,6.25,8.25,12.0,Counter-attacks,23,0,5-3-2,5,3,2,3,-10,13,ZQUTUUUUHEEHZE,H,Malaysia,8.75,21.5,20.5,20.75,15.75,12.25,12.5,7.5,11.25,Counter-attacks,17,0,4-4-2,4,4,2,1,-6,11,ZQTEPQQPEQUZEH,A,Mal,2024-11-08,CA,NC,9.985026384988164
34,2024-11-01 20:00:00,88,Nations Cup,14.7352,9.8395,11.1342,9.5806,India,11.25,20.0,28.75,20.25,9.5,10.75,9.25,8.25,11.75,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,14,ZTTEUQUUEUHZEH,A,Lubnan,12.75,16.0,14.0,13.5,13.5,16.5,13.0,8.0,9.75,Normal,0,0,3-5-2,3,5,2,0,0,14,ZZEUEPQQHHHEQQ,H,Lub,2024-11-01,CA,NC,14.73519701997533
35,2024-10-25 20:00:00,88,Nations Cup,13.1265,16.7811,23.4935,17.2974,India,15.25,12.0,9.75,12.25,16.25,22.75,16.75,8.75,10.25,Normal,0,0,2-5-3,2,5,3,4,10,14,ZTEEEQTHUHHHZP,H,Comoros,14.75,17.5,18.25,16.75,12.25,14.5,12.0,8.0,10.5,Normal,0,0,3-5-2,3,5,2,4,-2,12,ZQEHEQTQUUZTEW,A,Com,2024-10-25,N,NC,13.126489863384567
36,2024-10-18 20:00:00,88,Nations Cup,17.2644,13.3018,14.8667,12.7802,India,14.0,17.0,16.75,17.0,12.75,14.25,12.25,8.0,11.25,Normal,0,0,3-5-2,3,5,2,3,0,13,ZTETEQTUHHHHEW,A,Honduras,14.5,10.25,12.25,12.0,11.25,19.0,16.5,9.25,10.5,Play creatively,24,0,2-5-3,2,5,3,2,6,16,UEHEEUUHQUHQQP,H,Hon,2024-10-18,N,NC,17.264381296259383
37,2024-10-11 20:00:00,88,Nations Cup,11.6531,10.1237,11.9886,10.923,India,11.25,22.25,24.75,22.25,9.5,11.25,10.25,8.25,11.5,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,12,ZUUETQHUEHTUEH,H,Äªtyoppya,15.75,17.25,16.75,16.75,14.25,14.5,13.25,8.25,10.75,Normal,0,0,3-5-2,3,5,2,0,3,15,ZZEUEUQQQZUQQE,A,Äªty,2024-10-11,CA,NC,11.653077285097968
38,2024-10-04 20:00:00,88,Nations Cup,17.0862,15.8694,20.5522,11.707,India,13.5,15.0,14.5,12.0,15.25,19.75,11.25,8.25,10.25,Normal,0,0,2-5-3,2,5,3,1,0,13,ZQEETETHHUHHWU,A,Zambia,13.75,22.0,20.75,20.0,13.25,8.25,10.75,7.0,11.0,Normal,0,0,3-5-2,3,5,2,3,-2,14,ZHEUETQHUHHpEQ,H,Zam,2024-10-04,N,NC,17.08622587182368
39,2024-09-27 20:00:00,88,Nations Cup,12.7301,16.1073,22.3423,16.8866,India,11.5,13.75,10.75,13.5,15.5,21.5,16.25,8.5,10.25,Normal,0,0,2-5-3,2,5,3,3,10,13,ZQEEEUHUUHTUPP,H,CuraÃ§ao,14.75,16.5,17.25,14.75,18.75,15.25,13.5,8.25,10.5,Normal,0,0,3-5-2,3,5,2,3,0,15,UTEUEUUUQQUWEU,A,Cur,2024-09-27,N,NC,12.730125277592999
40,2024-09-20 20:00:00,88,Nations Cup,12.8305,11.9284,12.447,11.6691,India,12.25,21.25,23.75,21.75,11.5,12.0,11.25,8.25,11.25,Counter-attacks,17,0,4-4-2,4,4,2,2,-10,13,ZUUETQTUEUUUEW,A,Rossiya,13.75,16.75,15.75,16.5,16.25,15.5,15.75,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,4,10,ZUETEUQHUHUUEP,H,Ros,2024-09-20,CA,NC,12.830484639292298
41,2024-09-13 20:00:00,88,Nations Cup,14.3856,12.6749,15.5203,12.4162,India,13.5,17.0,16.25,16.75,12.25,15.0,12.0,8.25,11.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZUEUEUTHUUHUEP,H,Misr,6.5,22.25,23.0,23.0,15.75,7.0,14.75,7.25,11.0,Counter-attacks,20,0,5-3-2,5,3,2,1,-10,12,ZHHZPQQTEEUHEU,A,Mis,2024-09-13,N,NC,14.385552084437016
42,2024-09-06 20:00:00,88,Nations Cup,14.4313,10.0455,13.8126,11.5523,India,12.75,17.25,20.0,19.0,10.0,13.75,11.5,8.0,10.75,Normal,0,0,3-5-2,3,5,2,0,-10,9,ZUEUEQTUUHUUEP,H,Sverige,13.0,16.75,16.75,17.0,14.5,14.5,15.25,9.0,12.0,Normal,0,0,3-5-2,3,5,2,1,3,12,UZEHEUQHQUUHEH,A,Sve,2024-09-06,N,NC,14.431347168770763
43,2024-08-30 20:00:00,88,Nations Cup,13.794,11.7073,11.9618,11.7073,India,9.5,21.5,22.75,23.25,11.5,11.75,11.5,8.0,11.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,11,ZQUEUUHUHETZEU,A,Dawlat Qatar,8.25,20.0,22.5,20.75,14.25,7.25,14.5,8.25,10.75,Counter-attacks,15,0,4-4-2,4,4,2,0,-10,11,UUZEPUTUEHUQEH,H,Daw,2024-08-30,CA,NC,13.794046823344306
44,2024-08-23 20:00:00,88,Nations Cup,16.9459,10.4476,13.8431,12.7984,India,10.75,17.0,18.25,17.0,10.0,13.25,12.25,8.0,10.75,Normal,0,0,3-5-2,3,5,2,2,0,11,ZUEUEQHUHUTWEU,A,El Salvador,8.0,18.25,21.5,18.5,11.75,11.25,12.25,8.0,11.75,Counter-attacks,15,0,4-4-2,4,4,2,0,-2,14,ZHTEHTHUEPUQET,H,El ,2024-08-23,N,NC,16.945931075262138
45,2024-08-16 20:00:00,88,Friendly,,,,,India,7.0,20.25,19.25,21.75,10.0,9.0,10.75,9.0,10.75,Counter-attacks,21,0,5-3-2,5,3,2,1,-10,9,ZUPZUUQEUETPEU,H,Guatemala,8.0,16.25,16.25,15.75,11.25,13.25,13.75,7.0,9.5,Normal,0,0,3-5-2,3,5,2,1,0,8,ZPEHETUQQQHTEU,A,Gua,2024-08-16,CA,F,
46,2024-08-09 20:00:00,88,Friendly,,,,,India,8.5,18.0,14.75,7.75,12.5,14.75,8.75,9.25,10.0,Normal,0,0,2-5-3,2,5,3,6,10,10,ZUPEEEQUUQQQWQ,A,Myanmar,4.0,14.75,14.25,13.75,11.5,10.0,12.0,6.25,8.75,Normal,0,0,3-5-2,3,5,2,1,0,7,UTETEUQHUZQETP,H,Mya,2024-08-09,N,F,
47,2024-08-02 12:00:00,88,Asia and Oceania Cup,18.8471,12.4448,14.2983,10.0618,India,16.25,18.0,19.5,17.0,11.75,13.5,9.5,8.0,10.5,Normal,0,0,3-5-2,3,5,2,0,-10,13,UQEUEUHHHpHUEW,A,Prathet Thai,9.25,28.0,25.75,27.5,11.0,9.25,12.0,8.75,13.0,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,14,ZHZEQQQUETQUEU,H,Pra,2024-08-02,N,CC,18.847110454684593
48,2024-07-26 12:00:00,88,Asia and Oceania Cup,13.981,16.6377,21.577,16.3777,India,15.25,13.0,10.75,13.25,16.0,20.75,15.75,8.25,10.25,Normal,0,0,3-5-2,3,5,2,0,10,15,UUEUEUHHPHHUEP,H,Malaysia,8.25,27.25,29.75,25.75,13.75,7.0,4.25,8.0,12.5,Counter-attacks,22,0,5-4-1,5,4,1,1,-10,11,ZQZUHUZUPpEZEE,A,Mal,2024-07-26,N,CC,13.981035418925106
49,2024-07-19 12:00:00,88,Asia and Oceania Cup,14.6267,15.2657,18.2118,11.5163,India,17.0,16.75,15.75,11.75,14.25,17.0,10.75,8.5,10.5,Normal,0,0,2-5-3,2,5,3,2,6,14,ZUEUEEHHHpHUPU,H,Hanguk,13.75,16.25,15.75,15.5,14.5,16.25,11.25,9.0,11.0,Normal,0,0,3-5-2,3,5,2,0,0,14,ZZEZEHQZHHUEQW,A,Han,2024-07-19,N,CC,14.626696400916618
50,2024-07-12 12:00:00,88,Asia and Oceania Cup,18.1655,8.2557,8.2557,8.2557,India,14.75,18.5,25.0,18.5,7.75,7.75,7.75,7.75,11.5,Pressing,11,0,4-5-1,4,5,1,1,-10,15,ZZUEQUHUHHHEWE,A,Nippon,16.25,16.25,14.5,16.25,15.25,16.0,19.0,9.75,11.5,Normal,0,0,3-5-2,3,5,2,2,5,16,UHEUEQHTZHQHEH,H,Nip,2024-07-12,Pr,CC,18.16554819677462
51,2024-07-05 12:00:00,88,Asia and Oceania Cup,15.7559,11.8665,16.8339,12.1425,India,15.25,14.5,17.25,14.5,10.75,15.25,11.0,7.75,10.5,Normal,0,0,3-5-2,3,5,2,2,5,15,UUEQEZHHHUHUPE,H,Saudi Arabia,7.75,24.0,23.75,24.5,5.5,8.75,18.75,7.75,11.0,Counter-attacks,20,0,5-3-2,5,3,2,0,-10,14,ZQHHUPEEUTHEQH,A,Sau,2024-07-05,N,CC,15.755876557875814
52,2024-06-28 12:00:00,88,Asia and Oceania Cup,11.5144,14.3735,14.6499,14.9263,India,11.0,19.5,18.25,19.0,13.0,13.25,13.5,8.0,11.0,Counter-attacks,17,0,4-4-2,4,4,2,0,0,15,UUUEUUHEUHHHEP,H,Prathet Thai,16.5,17.0,18.25,18.0,13.5,14.0,13.25,9.25,12.25,Normal,0,0,3-5-2,3,5,2,1,2,12,ZQEHEQQHTHQUET,A,Pra,2024-06-28,CA,CC,11.514359144770536
53,2024-06-24 12:00:00,88,Asia and Oceania Cup,16.4894,13.7419,15.0891,11.3168,India,16.25,16.25,14.75,12.0,12.75,14.0,10.5,7.75,10.25,Normal,0,0,3-5-2,3,5,2,0,0,13,UUEUEZPUUHHHWE,A,Malaysia,9.0,21.5,23.0,22.0,11.25,10.0,14.75,7.0,10.5,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,12,ZQUEHZQPETZPEQ,H,Mal,2024-06-24,N,CC,16.489438233793805
54,2024-06-21 12:00:00,88,Asia and Oceania Cup,14.2906,10.4086,11.5042,10.4086,India,11.0,20.0,25.5,20.75,9.5,10.5,9.5,8.0,11.0,Counter-attacks,17,0,4-4-2,4,4,2,3,-10,15,UZUETUHUUEHEHW,A,Hanguk,14.0,14.0,13.0,10.75,17.5,19.25,12.5,9.5,11.0,Normal,0,0,2-5-3,2,5,3,2,5,14,UZEEZEHHZHUQQP,H,Han,2024-06-21,CA,CC,14.290603456720905
55,2024-06-17 12:00:00,88,Asia and Oceania Cup,15.7198,13.7712,15.3601,12.1822,India,13.25,16.25,17.5,16.0,13.0,14.5,11.5,8.0,11.0,Normal,0,0,3-5-2,3,5,2,1,0,15,ZUEUEQPUUHHEHP,H,Nippon,8.5,22.25,25.25,24.5,11.25,11.25,11.25,9.25,11.75,Counter-attacks,19,0,4-4-2,4,4,2,4,-5,16,ZHQEHQQTEQQHEH,A,Nip,2024-06-17,N,CC,15.719837087774028
